  1616 
    1  1 1 1 1 1 1   -1.150000e+01   -1.150000e+01   -2.150000e+01 
    2  1 1 1 1 1 1   -7.500000e+00   -1.150000e+01   -2.150000e+01 
    3  1 1 1 1 1 1   -6.000000e+00   -1.150000e+01   -2.150000e+01 
    4  1 1 1 1 1 1   -2.000000e+00   -1.150000e+01   -2.150000e+01 
    5  1 1 1 1 1 1   +2.000000e+00   -1.150000e+01   -2.150000e+01 
    6  1 1 1 1 1 1   +6.000000e+00   -1.150000e+01   -2.150000e+01 
    7  1 1 1 1 1 1   +7.500000e+00   -1.150000e+01   -2.150000e+01 
    8  1 1 1 1 1 1   +1.150000e+01   -1.150000e+01   -2.150000e+01 
    9  1 1 1 1 1 1   -1.150000e+01   -7.500000e+00   -2.150000e+01 
   10  1 1 1 1 1 1   -7.500000e+00   -7.500000e+00   -2.150000e+01 
   11  1 1 1 1 1 1   -6.000000e+00   -7.500000e+00   -2.150000e+01 
   12  1 1 1 1 1 1   -2.000000e+00   -7.500000e+00   -2.150000e+01 
   13  1 1 1 1 1 1   +2.000000e+00   -7.500000e+00   -2.150000e+01 
   14  1 1 1 1 1 1   +6.000000e+00   -7.500000e+00   -2.150000e+01 
   15  1 1 1 1 1 1   +7.500000e+00   -7.500000e+00   -2.150000e+01 
   16  1 1 1 1 1 1   +1.150000e+01   -7.500000e+00   -2.150000e+01 
   17  1 1 1 1 1 1   -1.150000e+01   -6.000000e+00   -2.150000e+01 
   18  1 1 1 1 1 1   -7.500000e+00   -6.000000e+00   -2.150000e+01 
   19  1 1 1 1 1 1   -6.000000e+00   -6.000000e+00   -2.150000e+01 
   20  1 1 1 1 1 1   -2.000000e+00   -6.000000e+00   -2.150000e+01 
   21  1 1 1 1 1 1   +2.000000e+00   -6.000000e+00   -2.150000e+01 
   22  0 0 0 1 1 1   +6.000000e+00   -6.000000e+00   -2.150000e+01 
   23  0 0 0 1 1 1   +7.500000e+00   -6.000000e+00   -2.150000e+01 
   24  0 0 0 1 1 1   +1.150000e+01   -6.000000e+00   -2.150000e+01 
   25  0 0 0 1 1 1   -1.150000e+01   -2.000000e+00   -2.150000e+01 
   26  0 0 0 1 1 1   -7.500000e+00   -2.000000e+00   -2.150000e+01 
   27  0 0 0 1 1 1   -6.000000e+00   -2.000000e+00   -2.150000e+01 
   28  0 0 0 1 1 1   -2.000000e+00   -2.000000e+00   -2.150000e+01 
   29  0 0 0 1 1 1   +2.000000e+00   -2.000000e+00   -2.150000e+01 
   30  0 0 0 1 1 1   +6.000000e+00   -2.000000e+00   -2.150000e+01 
   31  0 0 0 1 1 1   +7.500000e+00   -2.000000e+00   -2.150000e+01 
   32  0 0 0 1 1 1   +1.150000e+01   -2.000000e+00   -2.150000e+01 
   33  0 0 0 1 1 1   -1.150000e+01   +2.000000e+00   -2.150000e+01 
   34  0 0 0 1 1 1   -7.500000e+00   +2.000000e+00   -2.150000e+01 
   35  0 0 0 1 1 1   -6.000000e+00   +2.000000e+00   -2.150000e+01 
   36  0 0 0 1 1 1   -2.000000e+00   +2.000000e+00   -2.150000e+01 
   37  0 0 0 1 1 1   +2.000000e+00   +2.000000e+00   -2.150000e+01 
   38  0 0 0 1 1 1   +6.000000e+00   +2.000000e+00   -2.150000e+01 
   39  0 0 0 1 1 1   +7.500000e+00   +2.000000e+00   -2.150000e+01 
   40  0 0 0 1 1 1   +1.150000e+01   +2.000000e+00   -2.150000e+01 
   41  0 0 0 1 1 1   -1.150000e+01   +6.000000e+00   -2.150000e+01 
   42  0 0 0 1 1 1   -7.500000e+00   +6.000000e+00   -2.150000e+01 
   43  0 0 0 1 1 1   -6.000000e+00   +6.000000e+00   -2.150000e+01 
   44  0 0 0 1 1 1   -2.000000e+00   +6.000000e+00   -2.150000e+01 
   45  0 0 0 1 1 1   +2.000000e+00   +6.000000e+00   -2.150000e+01 
   46  0 0 0 1 1 1   +6.000000e+00   +6.000000e+00   -2.150000e+01 
   47  0 0 0 1 1 1   +7.500000e+00   +6.000000e+00   -2.150000e+01 
   48  0 0 0 1 1 1   +1.150000e+01   +6.000000e+00   -2.150000e+01 
   49  0 0 0 1 1 1   -1.150000e+01   +7.500000e+00   -2.150000e+01 
   50  0 0 0 1 1 1   -7.500000e+00   +7.500000e+00   -2.150000e+01 
   51  0 0 0 1 1 1   -6.000000e+00   +7.500000e+00   -2.150000e+01 
   52  0 0 0 1 1 1   -2.000000e+00   +7.500000e+00   -2.150000e+01 
   53  0 0 0 1 1 1   +2.000000e+00   +7.500000e+00   -2.150000e+01 
   54  0 0 0 1 1 1   +6.000000e+00   +7.500000e+00   -2.150000e+01 
   55  0 0 0 1 1 1   +7.500000e+00   +7.500000e+00   -2.150000e+01 
   56  0 0 0 1 1 1   +1.150000e+01   +7.500000e+00   -2.150000e+01 
   57  0 0 0 1 1 1   -1.150000e+01   +1.150000e+01   -2.150000e+01 
   58  0 0 0 1 1 1   -7.500000e+00   +1.150000e+01   -2.150000e+01 
   59  0 0 0 1 1 1   -6.000000e+00   +1.150000e+01   -2.150000e+01 
   60  0 0 0 1 1 1   -2.000000e+00   +1.150000e+01   -2.150000e+01 
   61  0 0 0 1 1 1   +2.000000e+00   +1.150000e+01   -2.150000e+01 
   62  0 0 0 1 1 1   +6.000000e+00   +1.150000e+01   -2.150000e+01 
   63  0 0 0 1 1 1   +7.500000e+00   +1.150000e+01   -2.150000e+01 
   64  0 0 0 1 1 1   +1.150000e+01   +1.150000e+01   -2.150000e+01 
   65  0 0 0 1 1 1   -1.150000e+01   -1.150000e+01   -1.750000e+01 
   66  0 0 0 1 1 1   -7.500000e+00   -1.150000e+01   -1.750000e+01 
   67  0 0 0 1 1 1   -6.000000e+00   -1.150000e+01   -1.750000e+01 
   68  0 0 0 1 1 1   -2.000000e+00   -1.150000e+01   -1.750000e+01 
   69  0 0 0 1 1 1   +2.000000e+00   -1.150000e+01   -1.750000e+01 
   70  0 0 0 1 1 1   +6.000000e+00   -1.150000e+01   -1.750000e+01 
   71  0 0 0 1 1 1   +7.500000e+00   -1.150000e+01   -1.750000e+01 
   72  0 0 0 1 1 1   +1.150000e+01   -1.150000e+01   -1.750000e+01 
   73  0 0 0 1 1 1   -1.150000e+01   -7.500000e+00   -1.750000e+01 
   74  0 0 0 1 1 1   -7.500000e+00   -7.500000e+00   -1.750000e+01 
   75  0 0 0 1 1 1   -6.000000e+00   -7.500000e+00   -1.750000e+01 
   76  0 0 0 1 1 1   -2.000000e+00   -7.500000e+00   -1.750000e+01 
   77  0 0 0 1 1 1   +2.000000e+00   -7.500000e+00   -1.750000e+01 
   78  0 0 0 1 1 1   +6.000000e+00   -7.500000e+00   -1.750000e+01 
   79  0 0 0 1 1 1   +7.500000e+00   -7.500000e+00   -1.750000e+01 
   80  0 0 0 1 1 1   +1.150000e+01   -7.500000e+00   -1.750000e+01 
   81  0 0 0 1 1 1   -1.150000e+01   -6.000000e+00   -1.750000e+01 
   82  0 0 0 1 1 1   -7.500000e+00   -6.000000e+00   -1.750000e+01 
   83  0 0 0 1 1 1   -6.000000e+00   -6.000000e+00   -1.750000e+01 
   84  0 0 0 1 1 1   -2.000000e+00   -6.000000e+00   -1.750000e+01 
   85  0 0 0 1 1 1   +2.000000e+00   -6.000000e+00   -1.750000e+01 
   86  0 0 0 1 1 1   +6.000000e+00   -6.000000e+00   -1.750000e+01 
   87  0 0 0 1 1 1   +7.500000e+00   -6.000000e+00   -1.750000e+01 
   88  0 0 0 1 1 1   +1.150000e+01   -6.000000e+00   -1.750000e+01 
   89  0 0 0 1 1 1   -1.150000e+01   -2.000000e+00   -1.750000e+01 
   90  0 0 0 1 1 1   -7.500000e+00   -2.000000e+00   -1.750000e+01 
   91  0 0 0 1 1 1   -6.000000e+00   -2.000000e+00   -1.750000e+01 
   92  0 0 0 1 1 1   -2.000000e+00   -2.000000e+00   -1.750000e+01 
   93  0 0 0 1 1 1   +2.000000e+00   -2.000000e+00   -1.750000e+01 
   94  0 0 0 1 1 1   +6.000000e+00   -2.000000e+00   -1.750000e+01 
   95  0 0 0 1 1 1   +7.500000e+00   -2.000000e+00   -1.750000e+01 
   96  0 0 0 1 1 1   +1.150000e+01   -2.000000e+00   -1.750000e+01 
   97  0 0 0 1 1 1   -1.150000e+01   +2.000000e+00   -1.750000e+01 
   98  0 0 0 1 1 1   -7.500000e+00   +2.000000e+00   -1.750000e+01 
   99  0 0 0 1 1 1   -6.000000e+00   +2.000000e+00   -1.750000e+01 
  100  0 0 0 1 1 1   -2.000000e+00   +2.000000e+00   -1.750000e+01 
  101  0 0 0 1 1 1   +2.000000e+00   +2.000000e+00   -1.750000e+01 
  102  0 0 0 1 1 1   +6.000000e+00   +2.000000e+00   -1.750000e+01 
  103  0 0 0 1 1 1   +7.500000e+00   +2.000000e+00   -1.750000e+01 
  104  0 0 0 1 1 1   +1.150000e+01   +2.000000e+00   -1.750000e+01 
  105  0 0 0 1 1 1   -1.150000e+01   +6.000000e+00   -1.750000e+01 
  106  0 0 0 1 1 1   -7.500000e+00   +6.000000e+00   -1.750000e+01 
  107  0 0 0 1 1 1   -6.000000e+00   +6.000000e+00   -1.750000e+01 
  108  0 0 0 1 1 1   -2.000000e+00   +6.000000e+00   -1.750000e+01 
  109  0 0 0 1 1 1   +2.000000e+00   +6.000000e+00   -1.750000e+01 
  110  0 0 0 1 1 1   +6.000000e+00   +6.000000e+00   -1.750000e+01 
  111  0 0 0 1 1 1   +7.500000e+00   +6.000000e+00   -1.750000e+01 
  112  0 0 0 1 1 1   +1.150000e+01   +6.000000e+00   -1.750000e+01 
  113  0 0 0 1 1 1   -1.150000e+01   +7.500000e+00   -1.750000e+01 
  114  0 0 0 1 1 1   -7.500000e+00   +7.500000e+00   -1.750000e+01 
  115  0 0 0 1 1 1   -6.000000e+00   +7.500000e+00   -1.750000e+01 
  116  0 0 0 1 1 1   -2.000000e+00   +7.500000e+00   -1.750000e+01 
  117  0 0 0 1 1 1   +2.000000e+00   +7.500000e+00   -1.750000e+01 
  118  0 0 0 1 1 1   +6.000000e+00   +7.500000e+00   -1.750000e+01 
  119  0 0 0 1 1 1   +7.500000e+00   +7.500000e+00   -1.750000e+01 
  120  0 0 0 1 1 1   +1.150000e+01   +7.500000e+00   -1.750000e+01 
  121  0 0 0 1 1 1   -1.150000e+01   +1.150000e+01   -1.750000e+01 
  122  0 0 0 1 1 1   -7.500000e+00   +1.150000e+01   -1.750000e+01 
  123  0 0 0 1 1 1   -6.000000e+00   +1.150000e+01   -1.750000e+01 
  124  0 0 0 1 1 1   -2.000000e+00   +1.150000e+01   -1.750000e+01 
  125  0 0 0 1 1 1   +2.000000e+00   +1.150000e+01   -1.750000e+01 
  126  0 0 0 1 1 1   +6.000000e+00   +1.150000e+01   -1.750000e+01 
  127  0 0 0 1 1 1   +7.500000e+00   +1.150000e+01   -1.750000e+01 
  128  0 0 0 1 1 1   +1.150000e+01   +1.150000e+01   -1.750000e+01 
  129  0 0 0 1 1 1   -1.150000e+01   -1.150000e+01   -1.600000e+01 
  130  0 0 0 1 1 1   -7.500000e+00   -1.150000e+01   -1.600000e+01 
  131  0 0 0 1 1 1   -6.000000e+00   -1.150000e+01   -1.600000e+01 
  132  0 0 0 1 1 1   -2.000000e+00   -1.150000e+01   -1.600000e+01 
  133  0 0 0 1 1 1   +2.000000e+00   -1.150000e+01   -1.600000e+01 
  134  0 0 0 1 1 1   +6.000000e+00   -1.150000e+01   -1.600000e+01 
  135  0 0 0 1 1 1   +7.500000e+00   -1.150000e+01   -1.600000e+01 
  136  0 0 0 1 1 1   +1.150000e+01   -1.150000e+01   -1.600000e+01 
  137  0 0 0 1 1 1   -1.150000e+01   -7.500000e+00   -1.600000e+01 
  138  0 0 0 1 1 1   -7.500000e+00   -7.500000e+00   -1.600000e+01 
  139  0 0 0 1 1 1   -6.000000e+00   -7.500000e+00   -1.600000e+01 
  140  0 0 0 1 1 1   -2.000000e+00   -7.500000e+00   -1.600000e+01 
  141  0 0 0 1 1 1   +2.000000e+00   -7.500000e+00   -1.600000e+01 
  142  0 0 0 1 1 1   +6.000000e+00   -7.500000e+00   -1.600000e+01 
  143  0 0 0 1 1 1   +7.500000e+00   -7.500000e+00   -1.600000e+01 
  144  0 0 0 1 1 1   +1.150000e+01   -7.500000e+00   -1.600000e+01 
